"Type;""Id"";""FirstName"";""LastName"";""City"";""Country"";""Phone"";""OrderDate"";""TotalAmount"";""OrderNumber"";""UnitPrice"";""Quantity"";""ProductName"";""Package"";""IsDiscontinued""",,,
"Customer;54;""Yvonne"";""Moncada"";""Buenos Aires"";""Argentina"";""(1) 135-5333"";""11/06/2017"";""319","2"";""542539"";18","6;12;""Tofu"";""40 - 100 g pkgs"";0",
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""26/05/2017"";""3302","6"";""542523"";18","6;42;""Tofu"";""40 - 100 g pkgs"";0",
"Customer;36;""Yoshi"";""Latimer"";""Elgin"";""USA"";""(503) 555-6874"";""08/05/2017"";""338"";""542505"";18","6;15;""Tofu"";""40 - 100 g pkgs"";0",,
"Customer;87;""Pirkko"";""Koskitalo"";""Oulu"";""Finland"";""981-443655)"";""27/03/2017"";""954"";""542463"";18","6;10;""Tofu"";""40 - 100 g pkgs"";0",,
"Customer;39;""Philip"";""Cramer"";""Brandenburg"";""Germany"";""0555-09876"";""19/03/2017"";""1497"";""542455"";18","6;9;""Tofu"";""40 - 100 g pkgs"";0",,
"Customer;79;""Karin"";""Josephs"";""MÃ¼nster"";""Germany"";""0251-031259"";""02/01/2017"";""1863","4"";""542379"";18","6;9;""Tofu"";""40 - 100 g pkgs"";0",
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""14/02/2018"";""4371","6"";""542787"";15","5;50;""Genen Shouyu"";""24 - 250 ml bottles"";0",
"Customer;44;""Renate"";""Messner"";""Frankfurt a.M."";""Germany"";""069-0245984"";""11/12/2017"";""543","65"";""542722"";15","5;25;""Genen Shouyu"";""24 - 250 ml bottles"";0",
"Customer;45;""Jaime"";""Yorres"";""San Francisco"";""USA"";""(415) 555-5938"";""28/11/2017"";""317","75"";""542709"";15","5;10;""Genen Shouyu"";""24 - 250 ml bottles"";0",
"Customer;41;""Annette"";""Roulet"";""Toulouse"";""France"";""61.77.61.10"";""10/09/2017"";""550","8"";""542630"";15","5;12;""Genen Shouyu"";""24 - 250 ml bottles"";0",
"Customer;39;""Philip"";""Cramer"";""Brandenburg"";""Germany"";""0555-09876"";""17/03/2017"";""164","4"";""542453"";12","4;5;""Genen Shouyu"";""24 - 250 ml bottles"";0",
"Customer;46;""Carlos"";""GonzÃ¡lez"";""Barquisimeto"";""Venezuela"";""(9) 331-6954"";""05/02/2017"";""1414","8"";""542413"";12","4;20;""Genen Shouyu"";""24 - 250 ml bottles"";0",
"Customer;25;""Peter"";""Franken"";""MÃ¼nchen"";""Germany"";""089-0877310"";""10/02/2018"";""1203","5"";""542783"";17","45;30;""Pavlova"";""32 - 500 g boxes"";0",
"Customer;51;""Jean"";""FresniÃ¨re"";""MontrÃ©al"";""Canada"";""(514) 555-8054"";""24/12/2017"";""4326"";""542735"";17","45;30;""Pavlova"";""32 - 500 g boxes"";0",,
"Customer;5;""Christina"";""Berglund"";""LuleÃ¥"";""Sweden"";""0921-12 34 65"";""21/11/2017"";""1565","65"";""542702"";17","45;12;""Pavlova"";""32 - 500 g boxes"";0",
"Customer;56;""Henriette"";""Pfalzheim"";""KÃ¶ln"";""Germany"";""0221-0644327"";""03/11/2017"";""1819","5"";""542684"";17","45;30;""Pavlova"";""32 - 500 g boxes"";0",
"Customer;87;""Pirkko"";""Koskitalo"";""Oulu"";""Finland"";""981-443655)"";""02/11/2017"";""1546","3"";""542683"";17","45;14;""Pavlova"";""32 - 500 g boxes"";0",
"Customer;28;""Lino"";""Rodriguez"";""Lisboa"";""Portugal"";""(1) 354-2534"";""31/10/2017"";""1836"";""542681"";17","45;40;""Pavlova"";""32 - 500 g boxes"";0",,
"Customer;63;""Horst"";""Kloss"";""Cunewalde"";""Germany"";""0372-035188"";""25/09/2017"";""10588","5"";""542645"";17","45;50;""Pavlova"";""32 - 500 g boxes"";0",
"Customer;59;""Georg"";""Pipps"";""Salzburg"";""Austria"";""6562-9722)"";""30/08/2017"";""502","2"";""542619"";13","9;18;""Pavlova"";""32 - 500 g boxes"";0",
"Customer;89;""Karl"";""Jablonski"";""Seattle"";""USA"";""(206) 555-4112"";""10/08/2017"";""1125","5"";""542599"";13","9;35;""Pavlova"";""32 - 500 g boxes"";0",
"Customer;41;""Annette"";""Roulet"";""Toulouse"";""France"";""61.77.61.10"";""26/07/2017"";""414"";""542584"";13","9;20;""Pavlova"";""32 - 500 g boxes"";0",,
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""12/07/2017"";""5793","1"";""542570"";13","9;49;""Pavlova"";""32 - 500 g boxes"";0",
"Customer;51;""Jean"";""FresniÃ¨re"";""MontrÃ©al"";""Canada"";""(514) 555-8054"";""11/07/2017"";""1078"";""542569"";13","9;16;""Pavlova"";""32 - 500 g boxes"";0",,
"Customer;20;""Roland"";""Mendel"";""Graz"";""Austria"";""7675-3425"";""05/06/2017"";""1005","9"";""542533"";13","9;21;""Pavlova"";""32 - 500 g boxes"";0",
"Customer;72;""Hari"";""Kumar"";""London"";""UK"";""(171) 555-1717"";""22/04/2017"";""3654","4"";""542489"";13","9;56;""Pavlova"";""32 - 500 g boxes"";0",
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""18/03/2017"";""6155","9"";""542454"";13","9;21;""Pavlova"";""32 - 500 g boxes"";0",
"Customer;77;""Liz"";""Nixon"";""Portland"";""USA"";""(503) 555-3612"";""04/03/2017"";""336"";""542440"";13","9;10;""Pavlova"";""32 - 500 g boxes"";0",,
"Customer;46;""Carlos"";""GonzÃ¡lez"";""Barquisimeto"";""Venezuela"";""(9) 331-6954"";""18/02/2017"";""1050","6"";""542426"";13","9;30;""Pavlova"";""32 - 500 g boxes"";0",
"Customer;67;""Janete"";""Limeira"";""Rio de Janeiro"";""Brazil"";""(21) 555-3412"";""09/02/2017"";""924"";""542417"";13","9;40;""Pavlova"";""32 - 500 g boxes"";0",,
"Customer;20;""Roland"";""Mendel"";""Graz"";""Austria"";""7675-3425"";""16/01/2017"";""2464","8"";""542393"";13","9;60;""Pavlova"";""32 - 500 g boxes"";0",
"Customer;68;""Michael"";""Holz"";""GenÃ¨ve"";""Switzerland"";""0897-034214"";""08/01/2017"";""2490","5"";""542385"";13","9;35;""Pavlova"";""32 - 500 g boxes"";0",
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""26/12/2017"";""6475","4"";""542737"";39;100;""Alice Mutton"";""20 - 1 kg tins"";1",,
"Customer;3;""Antonio"";""Moreno"";""MÃ©xico D.F."";""Mexico"";""(5) 555-3932"";""22/11/2017"";""2082"";""542703"";39;18;""Alice Mutton"";""20 - 1 kg tins"";1",,,
"Customer;65;""Paula"";""Wilson"";""Albuquerque"";""USA"";""(505) 555-5939)"";""13/11/2017"";""1299"";""542694"";39;16;""Alice Mutton"";""20 - 1 kg tins"";1",,,
"Customer;30;""JosÃ©"";""Pedro Freyre"";""Sevilla"";""Spain"";""(95) 555 82 82"";""30/10/2017"";""749"";""542680"";39;8;""Alice Mutton"";""20 - 1 kg tins"";1",,,
"Customer;59;""Georg"";""Pipps"";""Salzburg"";""Austria"";""6562-9722)"";""10/10/2017"";""4180"";""542660"";39;40;""Alice Mutton"";""20 - 1 kg tins"";1",,,
"Customer;72;""Hari"";""Kumar"";""London"";""UK"";""(171) 555-1717"";""03/10/2017"";""2715","9"";""542653"";39;25;""Alice Mutton"";""20 - 1 kg tins"";1",,
"Customer;5;""Christina"";""Berglund"";""LuleÃ¥"";""Sweden"";""0921-12 34 65"";""16/07/2017"";""1031","7"";""542574"";31","2;10;""Alice Mutton"";""20 - 1 kg tins"";1",
"Customer;10;""Elizabeth"";""Lincoln"";""Tsawassen"";""Canada"";""(604) 555-4729"";""03/07/2017"";""2523"";""542561"";31","2;50;""Alice Mutton"";""20 - 1 kg tins"";1",,
"Customer;20;""Roland"";""Mendel"";""Graz"";""Austria"";""7675-3425"";""02/07/2017"";""5796"";""542560"";31","2;45;""Alice Mutton"";""20 - 1 kg tins"";1",,
"Customer;36;""Yoshi"";""Latimer"";""Elgin"";""USA"";""(503) 555-6874"";""17/06/2017"";""102","4"";""542545"";31","2;2;""Alice Mutton"";""20 - 1 kg tins"";1",
"Customer;65;""Paula"";""Wilson"";""Albuquerque"";""USA"";""(505) 555-5939)"";""09/04/2017"";""1731","2"";""542476"";31","2;36;""Alice Mutton"";""20 - 1 kg tins"";1",
"Customer;51;""Jean"";""FresniÃ¨re"";""MontrÃ©al"";""Canada"";""(514) 555-8054"";""02/04/2017"";""3463","2"";""542469"";31","2;70;""Alice Mutton"";""20 - 1 kg tins"";1",
"Customer;55;""Rene"";""Phillips"";""Anchorage"";""USA"";""(907) 555-7584"";""01/04/2017"";""934","5"";""542468"";31","2;20;""Alice Mutton"";""20 - 1 kg tins"";1",
"Customer;80;""Miguel"";""Angel Paolino"";""MÃ©xico D.F."";""Mexico"";""(5) 555-2933"";""13/03/2017"";""1191","2"";""542449"";31","2;8;""Alice Mutton"";""20 - 1 kg tins"";1",
"Customer;76;""Pascale"";""Cartrain"";""Charleroi"";""Belgium"";""(071) 23 67 22 20"";""24/02/2017"";""2708","8"";""542432"";31","2;40;""Alice Mutton"";""20 - 1 kg tins"";1",
"Customer;65;""Paula"";""Wilson"";""Albuquerque"";""USA"";""(505) 555-5939)"";""16/02/2017"";""1887","6"";""542424"";31","2;15;""Alice Mutton"";""20 - 1 kg tins"";1",
"Customer;44;""Renate"";""Messner"";""Frankfurt a.M."";""Germany"";""069-0245984"";""01/02/2017"";""468"";""542409"";31","2;15;""Alice Mutton"";""20 - 1 kg tins"";1",,
"Customer;7;""FrÃ©dÃ©rique"";""Citeaux"";""Strasbourg"";""France"";""88.60.15.31"";""18/01/2017"";""1176"";""542395"";31","2;30;""Alice Mutton"";""20 - 1 kg tins"";1",,
"Customer;34;""Mario"";""Pontes"";""Rio de Janeiro"";""Brazil"";""(21) 555-0091"";""02/02/2018"";""1535"";""542775"";62","5;20;""Carnarvon Tigers"";""16 kg pkg"";0",,
"Customer;88;""Paula"";""Parente"";""Resende"";""Brazil"";""(14) 555-8122"";""01/02/2018"";""1422"";""542774"";62","5;4;""Carnarvon Tigers"";""16 kg pkg"";0",,
"Customer;70;""Jonas"";""Bergulfsen"";""Stavern"";""Norway"";""07-98 92 35"";""27/01/2018"";""500"";""542769"";62","5;8;""Carnarvon Tigers"";""16 kg pkg"";0",,
"Customer;23;""Martine"";""RancÃ©"";""Lille"";""France"";""20.16.10.16"";""22/01/2018"";""4985","5"";""542764"";62","5;50;""Carnarvon Tigers"";""16 kg pkg"";0",
"Customer;63;""Horst"";""Kloss"";""Cunewalde"";""Germany"";""0372-035188"";""07/12/2017"";""3900"";""542718"";62","5;40;""Carnarvon Tigers"";""16 kg pkg"";0",,
"Customer;7;""FrÃ©dÃ©rique"";""Citeaux"";""Strasbourg"";""France"";""88.60.15.31"";""15/11/2017"";""2040"";""542696"";62","5;18;""Carnarvon Tigers"";""16 kg pkg"";0",,
"Customer;37;""Patricia"";""McKenna"";""Cork"";""Ireland"";""2967 542"";""26/09/2017"";""2614","5"";""542646"";62","5;25;""Carnarvon Tigers"";""16 kg pkg"";0",
"Customer;9;""Laurence"";""Lebihan"";""Marseille"";""France"";""91.24.45.40"";""11/08/2017"";""1820","8"";""542600"";50;30;""Carnarvon Tigers"";""16 kg pkg"";0",,
"Customer;20;""Roland"";""Mendel"";""Graz"";""Austria"";""7675-3425"";""15/05/2017"";""2900"";""542512"";50;9;""Carnarvon Tigers"";""16 kg pkg"";0",,,
"Customer;9;""Laurence"";""Lebihan"";""Marseille"";""France"";""91.24.45.40"";""03/04/2017"";""2564","4"";""542470"";50;20;""Carnarvon Tigers"";""16 kg pkg"";0",,
"Customer;51;""Jean"";""FresniÃ¨re"";""MontrÃ©al"";""Canada"";""(514) 555-8054"";""26/03/2017"";""2233","6"";""542462"";50;40;""Carnarvon Tigers"";""16 kg pkg"";0",,
"Customer;55;""Rene"";""Phillips"";""Anchorage"";""USA"";""(907) 555-7584"";""27/02/2017"";""4157"";""542435"";50;25;""Carnarvon Tigers"";""16 kg pkg"";0",,,
"Customer;80;""Miguel"";""Angel Paolino"";""MÃ©xico D.F."";""Mexico"";""(5) 555-2933"";""15/02/2017"";""848","7"";""542423"";50;12;""Carnarvon Tigers"";""16 kg pkg"";0",,
"Customer;86;""Rita"";""MÃ¼ller"";""Stuttgart"";""Germany"";""0711-020361"";""08/02/2018"";""530","4"";""542781"";9","2;12;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Customer;61;""Bernardo"";""Batista"";""Rio de Janeiro"";""Brazil"";""(21) 555-4252"";""04/02/2018"";""636"";""542777"";9","2;30;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",,
"Customer;25;""Peter"";""Franken"";""MÃ¼nchen"";""Germany"";""089-0877310"";""11/01/2018"";""1429","75"";""542753"";9","2;15;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Customer;38;""Helen"";""Bennett"";""Cowes"";""UK"";""(198) 555-8888"";""09/01/2018"";""758","5"";""542751"";9","2;5;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""04/11/2017"";""3680","5"";""542685"";9","2;35;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Customer;30;""JosÃ©"";""Pedro Freyre"";""Sevilla"";""Spain"";""(95) 555 82 82"";""30/10/2017"";""749"";""542680"";9","2;10;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",,
"Customer;62;""LÃºcia"";""Carvalho"";""Sao Paulo"";""Brazil"";""(11) 555-1189"";""28/08/2017"";""925","1"";""542617"";7","3;5;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Customer;76;""Pascale"";""Cartrain"";""Charleroi"";""Belgium"";""(071) 23 67 22 20"";""04/08/2017"";""713","3"";""542593"";7","3;21;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Customer;67;""Janete"";""Limeira"";""Rio de Janeiro"";""Brazil"";""(21) 555-3412"";""19/07/2017"";""914","4"";""542577"";7","3;40;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Customer;79;""Karin"";""Josephs"";""MÃ¼nster"";""Germany"";""0251-031259"";""18/07/2017"";""273","6"";""542576"";7","3;12;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Customer;79;""Karin"";""Josephs"";""MÃ¼nster"";""Germany"";""0251-031259"";""10/07/2017"";""567","5"";""542568"";7","3;15;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Customer;61;""Bernardo"";""Batista"";""Rio de Janeiro"";""Brazil"";""(21) 555-4252"";""23/06/2017"";""1273","2"";""542551"";7","3;4;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Customer;87;""Pirkko"";""Koskitalo"";""Oulu"";""Finland"";""981-443655)"";""18/06/2017"";""720"";""542546"";7","3;20;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",,
"Customer;21;""Aria"";""Cruz"";""Sao Paulo"";""Brazil"";""(11) 555-9857"";""16/06/2017"";""231","4"";""542544"";7","3;18;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Customer;63;""Horst"";""Kloss"";""Cunewalde"";""Germany"";""0372-035188"";""08/04/2017"";""2924","8"";""542475"";7","3;80;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Customer;75;""Art"";""Braunschweiger"";""Lander"";""USA"";""(307) 555-4680"";""23/03/2017"";""4819","4"";""542459"";7","3;10;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Customer;67;""Janete"";""Limeira"";""Rio de Janeiro"";""Brazil"";""(21) 555-3412"";""21/02/2017"";""349","5"";""542429"";7","3;15;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Customer;46;""Carlos"";""GonzÃ¡lez"";""Barquisimeto"";""Venezuela"";""(9) 331-6954"";""05/02/2017"";""1414","8"";""542413"";7","3;18;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Customer;69;""Alejandra"";""Camino"";""Madrid"";""Spain"";""(91) 745 6200"";""03/02/2017"";""86","5"";""542411"";7","3;1;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Customer;36;""Yoshi"";""Latimer"";""Elgin"";""USA"";""(503) 555-6874"";""17/02/2018"";""1701"";""542790"";81;21;""Sir Rodney's Marmalade"";""30 gift boxes"";0",,,
"Customer;44;""Renate"";""Messner"";""Frankfurt a.M."";""Germany"";""069-0245984"";""12/12/2017"";""2493"";""542723"";81;21;""Sir Rodney's Marmalade"";""30 gift boxes"";0",,,
"Customer;72;""Hari"";""Kumar"";""London"";""UK"";""(171) 555-1717"";""03/10/2017"";""2715","9"";""542653"";81;15;""Sir Rodney's Marmalade"";""30 gift boxes"";0",,
"Customer;20;""Roland"";""Mendel"";""Graz"";""Austria"";""7675-3425"";""24/09/2017"";""8623","45"";""542644"";81;39;""Sir Rodney's Marmalade"";""30 gift boxes"";0",,
"Customer;5;""Christina"";""Berglund"";""LuleÃ¥"";""Sweden"";""0921-12 34 65"";""17/05/2017"";""2222","4"";""542514"";64","8;28;""Sir Rodney's Marmalade"";""30 gift boxes"";0",
"Customer;62;""LÃºcia"";""Carvalho"";""Sao Paulo"";""Brazil"";""(11) 555-1189"";""05/05/2017"";""12281","2"";""542502"";64","8;12;""Sir Rodney's Marmalade"";""30 gift boxes"";0",
"Customer;81;""Anabela"";""Domingues"";""Sao Paulo"";""Brazil"";""(11) 555-2167"";""14/02/2017"";""1296"";""542422"";64","8;20;""Sir Rodney's Marmalade"";""30 gift boxes"";0",,
"Customer;65;""Paula"";""Wilson"";""Albuquerque"";""USA"";""(505) 555-5939)"";""25/01/2017"";""1456"";""542402"";64","8;6;""Sir Rodney's Marmalade"";""30 gift boxes"";0",,
"Customer;76;""Pascale"";""Cartrain"";""Charleroi"";""Belgium"";""(071) 23 67 22 20"";""05/01/2017"";""3730"";""542382"";64","8;40;""Sir Rodney's Marmalade"";""30 gift boxes"";0",,
"Customer;63;""Horst"";""Kloss"";""Cunewalde"";""Germany"";""0372-035188"";""15/02/2018"";""4668"";""542788"";10;60;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,,
"Customer;73;""Jytte"";""Petersen"";""Kobenhavn"";""Denmark"";""31 12 34 56"";""30/01/2018"";""870"";""542772"";10;30;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,,
"Customer;25;""Peter"";""Franken"";""MÃ¼nchen"";""Germany"";""089-0877310"";""11/01/2018"";""1429","75"";""542753"";10;25;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,
"Customer;51;""Jean"";""FresniÃ¨re"";""MontrÃ©al"";""Canada"";""(514) 555-8054"";""07/01/2018"";""1260"";""542749"";10;42;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,,
"Customer;6;""Hanna"";""Moos"";""Mannheim"";""Germany"";""0621-08460"";""02/01/2018"";""464"";""542744"";10;8;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,,
"Customer;18;""Janine"";""Labrune"";""Nantes"";""France"";""40.67.88.88"";""28/12/2017"";""424"";""542739"";10;6;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,,
"Customer;30;""JosÃ©"";""Pedro Freyre"";""Sevilla"";""Spain"";""(95) 555 82 82"";""30/10/2017"";""749"";""542680"";10;6;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,,
"Customer;11;""Victoria"";""Ashworth"";""London"";""UK"";""(171) 555-1212"";""19/10/2017"";""355","5"";""542669"";10;15;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,
"Customer;86;""Rita"";""MÃ¼ller"";""Stuttgart"";""Germany"";""0711-020361"";""23/09/2017"";""2427","5"";""542643"";10;40;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,
"Customer;89;""Karl"";""Jablonski"";""Seattle"";""USA"";""(206) 555-4112"";""14/09/2017"";""1388","5"";""542634"";10;12;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,
"Customer;11;""Victoria"";""Ashworth"";""London"";""UK"";""(171) 555-1212"";""25/08/2017"";""386","2"";""542614"";8;14;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,
"Customer;60;""Isabel"";""de Castro"";""Lisboa"";""Portugal"";""(1) 356-5634"";""18/08/2017"";""672"";""542607"";8;21;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,,
"Customer;46;""Carlos"";""GonzÃ¡lez"";""Barquisimeto"";""Venezuela"";""(9) 331-6954"";""02/08/2017"";""2051","6"";""542591"";8;40;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,
"Customer;39;""Philip"";""Cramer"";""Brandenburg"";""Germany"";""0555-09876"";""28/07/2017"";""656"";""542586"";8;40;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,,
"Customer;20;""Roland"";""Mendel"";""Graz"";""Austria"";""7675-3425"";""02/07/2017"";""5796"";""542560"";8;50;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,,
"Customer;54;""Yvonne"";""Moncada"";""Buenos Aires"";""Argentina"";""(1) 135-5333"";""11/06/2017"";""319","2"";""542539"";8;12;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,
"Customer;62;""LÃºcia"";""Carvalho"";""Sao Paulo"";""Brazil"";""(11) 555-1189"";""08/06/2017"";""2018","2"";""542536"";8;30;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,
"Customer;60;""Isabel"";""de Castro"";""Lisboa"";""Portugal"";""(1) 356-5634"";""30/05/2017"";""843","2"";""542527"";8;10;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,
"Customer;20;""Roland"";""Mendel"";""Graz"";""Austria"";""7675-3425"";""01/05/2017"";""1834","2"";""542498"";8;5;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,
"Customer;87;""Pirkko"";""Koskitalo"";""Oulu"";""Finland"";""981-443655)"";""27/03/2017"";""954"";""542463"";8;10;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,,
"Customer;61;""Bernardo"";""Batista"";""Rio de Janeiro"";""Brazil"";""(21) 555-4252"";""14/01/2017"";""448"";""542391"";8;20;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,,
"Customer;13;""Francisco"";""Chang"";""MÃ©xico D.F."";""Mexico"";""(5) 555-3392"";""12/01/2017"";""100","8"";""542389"";8;10;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,
"Customer;86;""Rita"";""MÃ¼ller"";""Stuttgart"";""Germany"";""0711-020361"";""08/02/2018"";""530","4"";""542781"";21;20;""Gustaf's KnÃ¤ckebrÃ¶d"";""24 - 500 g pkgs"";0",,
"Customer;67;""Janete"";""Limeira"";""Rio de Janeiro"";""Brazil"";""(21) 555-3412"";""05/02/2018"";""382","5"";""542778"";21;15;""Gustaf's KnÃ¤ckebrÃ¶d"";""24 - 500 g pkgs"";0",,
"Customer;49;""Giovanni"";""Rovelli"";""Bergamo"";""Italy"";""035-640230"";""23/01/2018"";""1380","25"";""542765"";21;40;""Gustaf's KnÃ¤ckebrÃ¶d"";""24 - 500 g pkgs"";0",,
"Customer;51;""Jean"";""FresniÃ¨re"";""MontrÃ©al"";""Canada"";""(514) 555-8054"";""07/01/2018"";""1260"";""542749"";21;40;""Gustaf's KnÃ¤ckebrÃ¶d"";""24 - 500 g pkgs"";0",,,
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""22/12/2017"";""1508"";""542733"";21;48;""Gustaf's KnÃ¤ckebrÃ¶d"";""24 - 500 g pkgs"";0",,,
"Customer;87;""Pirkko"";""Koskitalo"";""Oulu"";""Finland"";""981-443655)"";""02/11/2017"";""1546","3"";""542683"";21;24;""Gustaf's KnÃ¤ckebrÃ¶d"";""24 - 500 g pkgs"";0",,
"Customer;16;""Elizabeth"";""Brown"";""London"";""UK"";""(171) 555-2282"";""07/07/2017"";""631","6"";""542565"";16","8;12;""Gustaf's KnÃ¤ckebrÃ¶d"";""24 - 500 g pkgs"";0",
"Customer;84;""Mary"";""Saveley"";""Lyon"";""France"";""78.32.54.86"";""04/01/2017"";""670","8"";""542381"";16","8;6;""Gustaf's KnÃ¤ckebrÃ¶d"";""24 - 500 g pkgs"";0",
"Customer;38;""Helen"";""Bennett"";""Cowes"";""UK"";""(198) 555-8888"";""09/01/2018"";""758","5"";""542751"";9;10;""TunnbrÃ¶d"";""12 - 250 g pkgs"";0",,
"Customer;56;""Henriette"";""Pfalzheim"";""KÃ¶ln"";""Germany"";""0221-0644327"";""03/11/2017"";""1819","5"";""542684"";9;20;""TunnbrÃ¶d"";""12 - 250 g pkgs"";0",,
"Customer;46;""Carlos"";""GonzÃ¡lez"";""Barquisimeto"";""Venezuela"";""(9) 331-6954"";""23/10/2017"";""1770"";""542673"";9;70;""TunnbrÃ¶d"";""12 - 250 g pkgs"";0",,,
"Customer;42;""Yoshi"";""Tannamuri"";""Vancouver"";""Canada"";""(604) 555-3392"";""05/09/2017"";""278"";""542625"";7","2;10;""TunnbrÃ¶d"";""12 - 250 g pkgs"";0",,
"Customer;9;""Laurence"";""Lebihan"";""Marseille"";""France"";""91.24.45.40"";""11/08/2017"";""1820","8"";""542600"";7","2;15;""TunnbrÃ¶d"";""12 - 250 g pkgs"";0",
"Customer;16;""Elizabeth"";""Brown"";""London"";""UK"";""(171) 555-2282"";""03/08/2017"";""156"";""542592"";7","2;21;""TunnbrÃ¶d"";""12 - 250 g pkgs"";0",,
